imdbID,title,url,imdbRating,rottenTomatoRating,metacriticRating,imdbVotes,duration,year,oscarNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,production,country,language,Type,Plot,BoxOffice,Rated,Genre
tt1663641,Face Off,http://www.imdb.com/title/tt1663641/,8.2,nan,nan,5984,2640,2011–,nan,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,McKenzie Westmore- Glenn Hetrick- Ve Neill- Michael Westmore,nan,USA,English,series,Face Off is a competition/elimination series exploring the world of special-effects make-up artists and the unlimited imagination which allows them to create amazing works of living art. Not only will the show incorporate effects make-up- it will include a wide range of skill sets including prosthetics- 3-D design- animatronics- sculpting- eye enhancers- puppeteering- casting and molding. Each episode involves reveals of the competitors' finished work- and it all culminates in one winner and one grand prize that will launch a career.,nan,TV-PG,Game-Show- Reality-TV
tt4766902,When Patrick Met Kylie: A Love of Food Story,http://www.imdb.com/title/tt4766902/,7.9,nan,nan,7,nan,2013,nan,nan,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Patrick Drake- Kylie Flavell,nan,Italy,English,series,Kylie and Patrick both love food- but he's the professional. They both love Italy- but she lives there and speaks the language. Join them on an adventure to find out how Italians really live and really eat. Arriving by helicopter or hitching a ride on a farm vehicle- they dine in Renaissance castles- spearfish off the Sicilian coast and learn to milk buffalo. Their challenge in each episode is to prepare a homemade meal for the locals using what they've learned- tasted and stolen - all in a day! Kylie's passion for Italy made her abandon a high-paid position as a magazine editor in Australia. Her love for food led her to Patrick's cooking blog. Patrick- having already given up his law career in London to become a chef- agreed to put his trust in a complete stranger as his guide through the length and breadth of Italy - and so the adventure began... When Patrick Met Kylie.,nan,nan,Adventure
tt10935338,The Real Full Monty,http://www.imdb.com/title/tt10935338/,nan,nan,nan,nan,5400,2017–,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Ashley Banjo- Alexander Armstrong,nan,UK,English,series,nan,nan,nan,Reality-TV
tt1008213,The Gambler,http://www.imdb.com/title/tt1008213/,8.1,nan,nan,13,3000,2000–,nan,nan,nan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Jonathan Rendall,nan,UK,English,series,Jonathan Rendall's broke- he's been given £12-000 to gamble with- and he gets to keep any winnings. He'll bet on anything: from racing to roulette- boxing to blackjack. All he needs is luck. This is a gambling spree that takes him around the world and finishes up in Las Vegas. If he plays his cards right- it's a trip that could set him up for life. But he's got more than the odds against him.,nan,nan,Documentary
tt6354048,The Loop,http://www.imdb.com/title/tt6354048/,nan,nan,nan,nan,nan,1997,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Carl Moses,nan,UK,English,series,nan,nan,nan,Music
tt1024167,The Millionaire Matchmaker,http://www.imdb.com/title/tt1024167/,4.6,nan,nan,1313,nan,2008–,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Patti Stanger- Destin Pfaff- Rachel Federoff- Nicki Monti,nan,USA,English,series,In Los Angeles- Patti Stanger runs an agency that pairs millionaires with the men and women of their dreams.,nan,nan,Reality-TV
tt4510024,Metroland,http://www.imdb.com/title/tt4510024/,nan,nan,nan,nan,1800,1993–2004,nan,nan,nan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Melissa Berry- Clara Greed,nan,UK,English,series,'Metroland' was a documentary series made by Carlton Television- which focused on subjects relevant to the London area. The films were directed by first-time directors. The series ran from 1993 - 2004.,nan,nan,Documentary
tt6046082,Doctor Who: The 11th Regeneration,http://www.imdb.com/title/tt6046082/,nan,nan,nan,nan,nan,2007–2009,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,nan,Jaime Carroll- Dale Farrow- Nathan Ewing- Arron Carroll,nan,UK,English,series,nan,nan,nan,Sci-Fi
tt0445910,The Town That Wants a Twin,http://www.imdb.com/title/tt0445910/,nan,nan,nan,nan,1800,2005–,nan,nan,nan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Janet Dibley,nan,UK,English,series,nan,nan,nan,Documentary
tt0423546,The Woodlanders,http://www.imdb.com/title/tt0423546/,8.2,nan,nan,9,2700,1970–,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Felicity Kendal- David Burke- Annette Robertson- Ralph Bates,nan,UK,English,series,nan,nan,nan,Drama
