imdbID,title,url,imdbRating,imdbVotes,duration,year,specialNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,country,language,Type,Plot,Rated,Genre,totalSeasons
tt9168160,Patiala Babes,http://www.imdb.com/title/tt9168160/,8.0,144,1320,2018–,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Paridhi Sharma- Ashnoor Kaur- Aniruddh Dave- Poonam Sirnaik,India,Hindi,series,Mini- a young girl- encourages her traditional mother- Babita- to realise her worth and fulfil her dreams.,nan,Drama,1
tt6842890,Babushka,http://www.imdb.com/title/tt6842890/,3.3,35,3600,2017–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Rylan Clark-Neal,UK,English,series,Rylan Clark-Neal hosts the daily game-show in which a pair of contestants answer questions to open giant Russian nesting dolls- some of which are empty while others contain smaller dolls worth cash prizes.,nan,Game-Show,1
tt0105946,Babylon 5,http://www.imdb.com/title/tt0105946/,8.3,27388,2700,1993–1998,None,16,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,J. Michael Straczynski,Mira Furlan- Richard Biggs- Stephen Furst- Andreas Katsulas,USA,English,series,In the year 2258- it is ten years after the Earth-Minbari War. Commander Sinclair takes command of a giant five-mile-long cylindrical space station- orbiting a planet in neutral space. At a crossroads of interstellar commerce and diplomacy- Cmdr Sinclair (2d season Captain Sheridan) must try to establish peace and prosperity between various interstellar empires- all the while fighting forces from within the Earth Alliance. It is a precarious command- particularly given that sabotage led to the destruction of Babylon stations 1- 2- and 3 and 4 vanished without trace.,TV-PG,Action- Adventure- Drama- Sci-Fi,5
tt0094419,Baby Boom,http://www.imdb.com/title/tt0094419/,5.6,69,1800,1988–1989,None,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Kate Jackson- Daniel Bardol- Joy Behar- Susie Essman,USA,English,series,Yet another movie-turned-TV series that flopped was this comedy based on the 1987 Diane Keaton film of the same name. J.C. was the picture of Yuppiedom- a stylish- single- Harvard-educated lawyer aggressively pushing her way up the executive ladder at a large corporation. Dates called her "The Tiger Lady". Then on her doorstep appeared baby Elizabeth- left to her by a recently deceased English relative. J.C.'s high-powered career was thrown into turmoil. She tried hard to juggle the demands of instant motherhood and career- but never could seem to decide which life she wanted. Seemingly oblivious to her plight were Mr.Curtis- her demanding boss; secretary Charlotte; fellow lawyer Arlene; and officious young assistant Ken- who was constantly angling for her job. Helga was the fearsome nanny who took care of Elizabeth while J.C. played office politics.,nan,Comedy,1
tt2177489,Baby Daddy,http://www.imdb.com/title/tt2177489/,7.4,18701,1320,2012–2017,None,2,20,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,Dan Berendsen,Jean-Luc Bilodeau- Derek Theler- Melissa Peterman- Chelsea Kane,USA,English,series,Ben becomes a surprise dad to a baby girl when she's left on his doorstep by an ex-girlfriend. Ben decides to raise the baby with the help of his mother- his brother Danny- his friend Tucker and Riley the girl who is harboring a secret crush on him.,TV-14,Comedy- Drama- Family- Romance,6
tt0338580,Baby Looney Tunes,http://www.imdb.com/title/tt0338580/,6.1,3603,1800,2002–2005,None,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Sam Vincent- June Foray- Terry Klassen- Britt McKillip,USA- Canada,English,series,The characters of Looney Tunes are all babies and live with Granny.,TV-Y,Animation- Comedy- Family,2
tt0125602,The Baby-Sitters Club,http://www.imdb.com/title/tt0125602/,7.4,463,nan,1990–,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Meghan Andrews- Melissa Chasse- Avriel Hillman- Meghan Lahey,USA,English,series,Based on the popular series of children's books- this show follows the ups and downs of a young teen business club for babysitters.,TV-Y,Family,1
tt0156201,A Baby Story,http://www.imdb.com/title/tt0156201/,8.1,82,1800,1999–,None,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Jen Remauro- Adam Frederick- Dianne Paukstelis- Pete Paukstelis,USA,English,series,The stories of families and how their lives change when a new member is born.,TV-PG,Documentary,2
tt0101041,Baby Talk,http://www.imdb.com/title/tt0101041/,4.3,151,1800,1991–1992,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Amy Heckerling- Ed. Weinberger,Tony Danza- Paul Jessup- Ryan Jessup- Mary Page Keller,USA,English,series,This half hour situation-comedy featured the adventures of Baby Mickey- being raised by Maggie- a single mother starting her life over in the city.,nan,Comedy,2
tt0049996,Bachelor Father,http://www.imdb.com/title/tt0049996/,7.6,339,1800,1957–1962,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,John Forsythe- Noreen Corcoran- Sammee Tong,USA,English,series,Never-married attorney Bentley Gregg took on the task (with help from his "houseboy"- Peter) of raising his young niece Kelly- after her parents died in an accident. The job was easier when Kelly was a little girl- but now she's in her teens- and beginning to date and venture into the adult world- while Bentley continues to juggle his career- looking after Kelly- and his own romantic life.,nan,Comedy,5
tt0313038,The Bachelor,http://www.imdb.com/title/tt0313038/,3.2,6120,3600,2002–,None,9,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,nan,Mike Fleiss,Chris Harrison,USA,English,series,A single bachelor dates multiple women over several weeks- narrowing them down to hopefully find his true love.,TV-14,Drama- Game-Show- Reality-TV- Romance,24
tt0313038,The Bachelor,http://www.imdb.com/title/tt0313038/,3.2,6120,3600,2002–,None,9,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,nan,Mike Fleiss,Chris Harrison,USA,English,series,A single bachelor dates multiple women over several weeks- narrowing them down to hopefully find his true love.,TV-14,Drama- Game-Show- Reality-TV- Romance,24
tt0313038,The Bachelor,http://www.imdb.com/title/tt0313038/,3.2,6120,3600,2002–,None,9,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,nan,Mike Fleiss,Chris Harrison,USA,English,series,A single bachelor dates multiple women over several weeks- narrowing them down to hopefully find his true love.,TV-14,Drama- Game-Show- Reality-TV- Romance,24
tt2438750,The Bachelor Canada,http://www.imdb.com/title/tt2438750/,5.9,54,nan,2012–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Tyler Harcott- Noah Cappe- Chris Leroux- Brad Smith,Canada,English,series,The Bachelor Canada is a Canadian reality television series- based on the American television series- The Bachelor. The series revolves around a single bachelor who starts with a pool of ...,nan,Reality-TV,3
tt1583428,Bachelor Pad,http://www.imdb.com/title/tt1583428/,4.7,565,nan,2010–2012,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,Mike Fleiss,Chris Harrison- Michael Stagliano- Erica Rose,USA,English,series,Some of the most memorable and crazy men and women from The Bachelor and The Bachelorette return in the Bachelor Pad to try and win the end prize of $100-00. All that stands in their way are the challenges and each other. Hosted by Chris Harrison.,nan,Reality-TV,3
tt3780132,Bachelor in Paradise,http://www.imdb.com/title/tt3780132/,5.1,1263,2520,2014–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,nan,nan,Chris Harrison- Wells Adams- Carly Waddell- Jorge,USA,English,series,Contestants from the Bachelor and Bachelorette from previous seasons have another chance to fall in love in Bachelor in Paradise with other previous contestants.,TV-14,Reality-TV- Romance,6
tt3780132,Bachelor in Paradise,http://www.imdb.com/title/tt3780132/,5.1,1263,2520,2014–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,nan,nan,Chris Harrison- Wells Adams- Carly Waddell- Jorge,USA,English,series,Contestants from the Bachelor and Bachelorette from previous seasons have another chance to fall in love in Bachelor in Paradise with other previous contestants.,TV-14,Reality-TV- Romance,6
tt11685264,The Bachelor Presents: Listen to Your Heart,http://www.imdb.com/title/tt11685264/,5.2,84,7200,2020–,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,nan,nan,Chris Harrison- Bri Stauss- Jamie Gabrielle- Matt Ranaudo,USA,English,series,20 single men and women embark on an incredible journey to find love through music. Singing well-known songs- they will form attractions through the melodies and ultimately- fall in love.,TV-14,Drama- Game-Show- Music- Reality-TV- Romance,1
tt7470116,The Bachelor Winter Games,http://www.imdb.com/title/tt7470116/,4.8,160,7200,2018,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,nan,nan,Chris Harrison- Lesley Murphy- Ashley Iaconetti- Bibiana Julian,USA,English,series,One of ABC's bachelor spinoffs that centers on contestants from all over the world competing in a "Winter Olympics" to find love.,nan,Game-Show- Reality-TV- Romance- Sport,1
tt0348894,The Bachelorette,http://www.imdb.com/title/tt0348894/,3.4,4700,3600,2003–,None,5,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,nan,Mike Fleiss,Chris Harrison,USA,English,series,A single bachelorette dates multiple men over several weeks- narrowing them down to hopefully find her true love.,TV-14,Drama- Game-Show- Reality-TV- Romance,15
tt0348894,The Bachelorette,http://www.imdb.com/title/tt0348894/,3.4,4700,3600,2003–,None,5,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,nan,Mike Fleiss,Chris Harrison,USA,English,series,A single bachelorette dates multiple men over several weeks- narrowing them down to hopefully find her true love.,TV-14,Drama- Game-Show- Reality-TV- Romance,15
tt5809666,The Bachelorette Canada,http://www.imdb.com/title/tt5809666/,6.7,41,nan,2016–,None,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Noah Cappe- Jasmine Lorimer- Mikhel Sickand- Kevin Wendt,Canada,English,series,Bachelorette Canada is a great and wonderful series. Thank you for generating the full episode.,nan,Reality-TV,1
tt8463186,Bachelorette Weekend,http://www.imdb.com/title/tt8463186/,3.4,16,nan,2018–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Pamela Jean Noble,USA,English,series,A behind-the-scenes look at a company in Nashville- Tennessee that prepares elaborate events for bachelors and bachelorettes.,nan,Reality-TV,1
tt0857277,Back at the Barnyard,http://www.imdb.com/title/tt0857277/,5.6,2836,5100,2007–2011,None,2,10,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Steve Oedekerk,Jeffrey Garcia- Chris Hardwick- Cam Clarke- Rob Paulsen,USA,English,series,A spin-off of the movie version of the same name- the show follows the lives of the animals on a farm.,TV-Y7,Animation- Adventure- Comedy- Family,2
tt2099034,Backstrom,http://www.imdb.com/title/tt2099034/,7.4,9031,2640,2015,None,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Hart Hanson,Rainn Wilson- Genevieve Angelson- Kristoffer Polaha- Page Kennedy,USA,English,series,The Portland Police Bureau's Elite Special Crimes Unit is led by Det. Lt. Everett Backstrom- an alcoholic and smoker who is in failing health- but takes on cases in special circumstances.,TV-14,Comedy- Crime- Drama,1
tt0950721,Back to You,http://www.imdb.com/title/tt0950721/,6.5,2097,1800,2007–2008,None,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Steven Levitan- Christopher Lloyd,Kelsey Grammer- Patricia Heaton- Josh Gad- Ty Burrell,USA,English,series,A pair of star news anchors work together at a local TV station.,TV-14,Comedy,1
tt0243688,Backyard Blitz,http://www.imdb.com/title/tt0243688/,5.0,31,nan,2000–,None,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,Don Burke,Jamie Durie- Scott Cam- Anthony La Riccia- Corina La Riccia,Australia,nan,series,nan,nan,Reality-TV,nan
tt0439349,The Backyardigans,http://www.imdb.com/title/tt0439349/,6.9,2221,1440,2004–2013,None,4,16,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,nan,Janice Burgess,LaShawn Jefferies- Jonah Bobo- Sean Curley- Thomas Sharkey,USA,English,series,Follows five high-spirited young friends - Uniqua- Pablo- Tyrone- Tasha and Austin - who rely on their vivid imaginations to embark on amazing- epic adventures. In every episode- the backyard transforms into a new fantastic- photo-real landscape that serves as the backdrop for completely original- story-driven musicals. Broadway-caliber music spanning a variety of genres and cutting-edge 3D dance choreography propel the stories forward.,TV-Y,Animation- Adventure- Comedy- Family- Musical,4
tt2337840,Bad Education,http://www.imdb.com/title/tt2337840/,7.4,10050,1800,2012–2014,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Jack Binstead- Mathew Horne- Ethan Lawrence- Kae Alexander,UK,English,series,A comedy series about a teacher who is a bigger kid than the kids he teaches.,TV-14,Comedy,3
tt0437702,The Bad Girl's Guide,http://www.imdb.com/title/tt0437702/,3.9,38,nan,2005–,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Jenny McCarthy- Marcelle Larice- Christina Moore- Stephanie Childers,USA,English,series,"The Bad Girl's Guide" is based on a tongue-in-cheek self-help book by Cameron Tuttle- about three women who live life to the fullest with no excuses by adopting a "bad-girl" attitude toward achieving goals in romance- work and other aspects of life.,nan,Comedy,1
tt0914829,Bad Girls Club,http://www.imdb.com/title/tt0914829/,4.6,2485,2640,2006–,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Tanisha Thomas- Neveen Ismael- Kerry Harvick- Aimee Landi,USA,English,series,A group of rebellious women are put in a house together in an experiment intended to moderate their behavior.,TV-14,Drama- Reality-TV,17
tt3228564,Bad Girls All Star Battle,http://www.imdb.com/title/tt3228564/,7.4,70,nan,2013–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Mehgan James- Sarah 'So' Oliver- Natalie Nunn,USA,English,series,Sixteen of the baddest Bad Girls return to compete against each other for a chance to win 100-000 dollars.,nan,Reality-TV,2
tt0914829,Bad Girls Club,http://www.imdb.com/title/tt0914829/,4.6,2485,2640,2006–,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Tanisha Thomas- Neveen Ismael- Kerry Harvick- Aimee Landi,USA,English,series,A group of rebellious women are put in a house together in an experiment intended to moderate their behavior.,TV-14,Drama- Reality-TV,17
tt1001468,Bad Girls Road Trip,http://www.imdb.com/title/tt1001468/,5.9,10,nan,2007–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Aimee Landi- Leslie Ramsue- Zara Sprankle,USA,English,series,Some of the women from the first season of "The Bad Girls Club" travel the country looking for potential season two cast members.,nan,Reality-TV,1
tt3116986,Bad Ink,http://www.imdb.com/title/tt3116986/,5.6,312,nan,2013–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Rob Ruckus- Dirk Vermin,USA,English,series,Ruckus & Dirk seek out the worst tattoos in Las Vegas & offer to repair them for money.,TV-14,Reality-TV,2
tt0098746,Bagdad Cafe,http://www.imdb.com/title/tt0098746/,7.2,236,1800,1990–,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Whoopi Goldberg- Jean Stapleton- James Gammon- Monica Calhoun,USA,English,series,Sitcom based on the 1987 indie hit "Bagdad Café" follows two women- a desert motel and diner owner and her guest whose husbands just left them- who slowly develop a rocky friendship. Several colorful characters live there as well.,nan,Comedy,2
tt2128828,Baggage Battles,http://www.imdb.com/title/tt2128828/,5.7,671,1800,2012–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,William Leroy- Mark Meyer- Laurence Martin- Sally Martin,USA,English,series,Follows three teams of auction specialists who pick up unclaimed and lost personal property in a bid to turn a profit.,nan,Reality-TV,5
tt2128828,Baggage Battles,http://www.imdb.com/title/tt2128828/,5.7,671,1800,2012–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,William Leroy- Mark Meyer- Laurence Martin- Sally Martin,USA,English,series,Follows three teams of auction specialists who pick up unclaimed and lost personal property in a bid to turn a profit.,nan,Reality-TV,5
tt0070970,Bagpuss,http://www.imdb.com/title/tt0070970/,7.8,792,900,1974,None,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Oliver Postgate- Peter Firmin,Oliver Postgate- Sandra Kerr- John Faulkner,UK,English,series,A melancholic children's animation from the 'Smallfilms' team of Postgate and Firmin. Bagpuss and his friends are toys in a turn of the century shop for 'found things'. When young Emily brings them a new object- the toys come to life to work out what the strange new thing could possibly be.,nan,Animation- Comedy- Family,1
tt1266124,Bailando por un sueño,http://www.imdb.com/title/tt1266124/,2.8,72,nan,2006–,None,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Marcelo Tinelli- Moria Casán- Marcelo Polino- Carmen Barbieri,Argentina,Spanish,series,nan,nan,Game-Show- Reality-TV,8
tt1114855,Bakugan Battle Brawlers,http://www.imdb.com/title/tt1114855/,5.5,1996,1320,2007–2010,None,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,nan,nan,Jason Deline- Julie Lemieux- Carter Hayden- Shawn Meunier,Canada- South Korea- Japan,English,series,A boy wants to be the best in ranking of an inter-dimensional game.,TV-Y7,Animation- Action- Adventure- Comedy- Drama- Family- Fantasy- Sci-Fi- Thriller,2
tt0372047,Balamory,http://www.imdb.com/title/tt0372047/,5.7,238,1200,2002–2005,None,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nan,Brian Jameson,Julie Wilson Nimmo- Mary Riggans- Miles Jupp- Kim Tserkezie,UK,English,series,Follows five characters and what they do in everyday life such as being a painter- a police officer- a teacher- a scientist- and a fitness fanatic.,nan,Family- Sport,4
tt0467375,Ballbreakers,http://www.imdb.com/title/tt0467375/,nan,nan,nan,2005–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,John Best- Tia Carrere- Dorian Harewood- Camryn Manheim,USA,English,series,nan,nan,Game-Show,1
tt7638270,Baller Wives,http://www.imdb.com/title/tt7638270/,nan,nan,nan,2017–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,USA,English,series,Baller Wives is the new docu-series capturing the world of legendary professional athletes' wives - from the drama and conflict that comes when these ladies get together to the crazy times ...,nan,Reality-TV,nan
tt2891574,Ballers,http://www.imdb.com/title/tt2891574/,7.6,37118,1800,2015–2019,None5:Primetime Emmys;,1,27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nan,Stephen Levinson,Dwayne Johnson- John David Washington- Donovan W. Carter- Troy Garity,USA,English,series,A series centered around a group of football players and their families- friends and handlers.,TV-MA,Comedy- Drama- Sport,5
tt0949979,Bam's Unholy Union,http://www.imdb.com/title/tt0949979/,5.8,1609,1800,2007–,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Bam Margera- Missy Rothstein- Ryan Gee- Jess Margera,USA,English,series,Bam Margera from Jackass presents his lifestyle during the days that are in connection with his marriage with his fiancé Missy.,nan,Comedy- Reality-TV,1
tt0068044,Banacek,http://www.imdb.com/title/tt0068044/,7.6,1127,5400,1972–1974,None,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nan,Anthony Wilson,George Peppard- Ralph Manza- Murray Matheson,USA,English,series,Thomas Banacek is a clever and well-to-do insurance investigator living in Boston. He makes good money by solving the most intricate and unusual mysteries- and is very proud of his Polish heritage. His contacts include his street-smart chauffeur Jay and British bookstore owner Felix.,TV-PG,Crime- Drama- Mystery,2
tt2017109,Banshee,http://www.imdb.com/title/tt2017109/,8.4,82686,3600,2013–2016,None,1,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,nan,David Schickler- Jonathan Tropper,Antony Starr- Ivana Milicevic- Ulrich Thomsen- Frankie Faison,USA,English,series,Lucas Hood- an ex-con and master thief- assumes the identity of a murdered sheriff where he continues his criminal activities. His past seems to haunt him by those he betrayed years earlier. This ex-con imposes his own brand of justice where violence erupts at every turn in the not so quiet Amish town of Banshee- Pennsylvania.,TV-MA,Action- Crime- Drama- Mystery- Thriller,4
tt0062543,The Banana Splits Adventure Hour,http://www.imdb.com/title/tt0062543/,7.3,1475,3600,1968–1970,None,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,The Krofft Puppets- Kim Kahana- Frank Aletter- Rockne Tarkington,USA,English,series,A pop group consisting of four anthropomorphic animals host a variety of cartoons- songs- and skits.,TV-G,Adventure- Animation- Family- Comedy,1
tt0185906,Band of Brothers,http://www.imdb.com/title/tt0185906/,9.4,361180,35640,2001,None,33,25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,nan,nan,Scott Grimes- Damian Lewis- Ron Livingston- Shane Taylor,USA- UK,English- Dutch- French- German- Lithuanian,series,This is the story of "E" Easy Company- 506th Regiment of the 101st Airborne Division from their initial training starting in 1942 to the end of World War II. They parachuted behind enemy lines in the early hours of D-Day in support of the landings at Utah beach- participated in the liberation of Carentan and again parachuted into action during Operation Market Garden. They also liberated a concentration camp and were the first to enter Hitler's mountain retreat in Berchtesgaden. A fascinating tale of comradeship that is- in the end- a tale of ordinary men who did extraordinary things.,TV-MA,Action- Drama- History- War,1
tt0053483,The Barbara Stanwyck Show,http://www.imdb.com/title/tt0053483/,8.3,91,1800,1960–,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Barbara Stanwyck,USA,English,series,An anthology series usually starring Miss Stanwyck with her character either facing difficulties or overcoming peril. Several of the episodes were pilots- none of them turned into series.,nan,Drama,1
tt2644032,Barbie: Life in the Dreamhouse,http://www.imdb.com/title/tt2644032/,7.3,1225,180,2012–,None,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nan,nan,Kate Higgins- Sean Hankinson- Haviland Stillwell- Paula Rhodes,USA- Canada,English,series,Barbie has various misadventures with her friends and sisters in a doll-sized version of Malibu.,TV-G,Animation- Short- Comedy- Family,7
tt0783322,Barefoot Contessa,http://www.imdb.com/title/tt0783322/,6.2,538,1800,2002–,None,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,nan,nan,Ina Garten,USA,English,series,Chef Ina Garten shows how to prepare multi-course meals and gives tips on hosting and decorating.,nan,Documentary- Short- Reality-TV,26
tt0065276,Barefoot in the Park,http://www.imdb.com/title/tt0065276/,7.7,34,1800,1970–1971,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Scoey Mitchell- Tracy Reed- Thelma Carpenter- Nipsey Russell,USA,English,series,Based upon a play by Neil Simon (and a film)- this gentle sitcom detailed the initial years of marriage between attorney Paul Bratter and his wife Corie- who lived together in a tiny studio apartment in New York City.,nan,Comedy,1
tt4175634,Barely Famous,http://www.imdb.com/title/tt4175634/,7.2,391,1260,2015–,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Erin Foster- Sara Foster- Abbey McBride,USA,English,series,The daughters of David Foster a well respected musician in HollyWood (who was also step-father to Brody and Brandon Jenner) want to do a "non-reality" show about life in Los Angeles with the famous- craziness- plastic surgery- "celebrity for doing nothing" etc.. But they can only get the reality show division of VH-1 to take it on.,nan,Comedy,2
tt0072471,Baretta,http://www.imdb.com/title/tt0072471/,6.7,1971,3600,1975–1978,None,2,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,nan,Stephen J. Cannell,Robert Blake- Tom Ewell- Michael D. Roberts,USA,English,series,Tony Baretta is a street-smart- maverick undercover cop with the NYPD- who won't hesitate for a second to toss the rule book out the window if it stands between himself and taking some bad guy off the street. His unconventional methods often land him in hot water with his boss (Inspector Schiller- later Lt. Brubaker)- but as long as Baretta was getting the job done- there wasn't much they could do. Ex-cop Billy and Huggy Bear-wannabe Rooster were Baretta's main men on the street- and Fred was his pet cockatoo.,TV-PG,Crime- Drama- Mystery- Thriller,4
tt0283172,Bargain Hunt,http://www.imdb.com/title/tt0283172/,6.2,349,1800,2000–,None,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Tim Wonnacott- Natasha Raskin- David Dickinson- Mark Stacey,UK,English,series,Two teams go head to head in a bid to sell their recently acquired items for a profit at auction,nan,Game-Show,39
