imdbID,title,url,imdbRating,rottenTomatoRating,metacriticRating,imdbVotes,duration,year,oscarNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,production,country,language,Type,Plot,BoxOffice,Rated,Genre
tt0108001,Rudaali,http://www.imdb.com/title/tt0108001/,7.2,100.0,nan,398,7680,1993,nan,2,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kalpana Lajmi,Mahasweta Devi (story)- Gulzar (dialogue)- Gulzar (script)- Kalpana Lajmi,Rakhee Gulzar- Dimple Kapadia- Raj Babbar- Raghuvir Yadav,nan,India,Hindi,movie,In a small village in Rajasthan- India- a woman named Shanichari was born - so named- as shortly after her birth her father died; & her mother- Peewli- ran away with a rich lover- the owner...,nan,nan,Drama
tt1046978,Sadhna,http://www.imdb.com/title/tt1046978/,7.0,nan,nan,11,nan,1993,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K. Ravi Shankar,nan,Raj Babbar- Krishan Dhawan- Mangal Dhillon- Shafi Inamdar,nan,India,Hindi,movie,Bipin and Karan sell women's clothing off of a sidewalk in Bombay. Bipin has always been lucky in money matters- as he even 'finds' a suitcase containing Rs.10 Lakhs- and has several ...,nan,nan,Drama
tt0108023,Sahibaan,http://www.imdb.com/title/tt0108023/,5.5,nan,nan,147,7980,1993,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ramesh Talwar,Armaan Shahabi (dialogue)- Armaan Shahabi (screenplay)- Armaan Shahabi (story),Rishi Kapoor- Sanjay Dutt- Madhuri Dixit- Sonu Walia,nan,India,Hindi,movie,Sahibaan lives a poor lifestyle in a small village in ancient India along with her mom- dad- Balakram- and a mentally challenged cousin- Kheru. Balakram makes a living selling dolls. ...,nan,nan,Romance- Drama
tt0290839,Sainik,http://www.imdb.com/title/tt0290839/,6.7,nan,nan,994,8700,1993,nan,nan,nan,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sikander Bharti,Madan Joshi (dialogue)- Dharam Veer Ram (screenplay),Akshay Kumar- Ashwini Bhave- Farheen- Alok Nath,nan,India,Hindi,movie,Lieutenant Suraj Dutt has been in the Indian army for years. It is now time for him to take a leave of absence so that he can meet his father- Retired Colonel Yashpal Dutt- and sister- ...,nan,Not Rated,Action- Drama
tt2659160,Ek Aur Sangraam,http://www.imdb.com/title/tt2659160/,nan,nan,nan,nan,nan,1982,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Vijay Arora- Padmini Kapila- Rajendra Nath- Amrish Puri,nan,India,Hindi,movie,nan,nan,nan,Action
tt0240879,Sardar,http://www.imdb.com/title/tt0240879/,7.9,nan,nan,533,10500,1993,nan,nan,nan,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ketan Mehta,Hriday Lani (dialogue)- Vijay Tendulkar (screenplay),Paresh Rawal- Tom Alter- Riju Bajaj- Elisa D'Souza,nan,India,Hindi,movie,An account of Vallbhbhai Patel's political life while India was taking first steps as an independent country.,nan,nan,Biography- Drama- History
tt0376182,Shaktiman,http://www.imdb.com/title/tt0376182/,2.7,nan,nan,133,9300,1993,nan,nan,nan,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.C. Bokadia,K.C. Bokadia,Ajay Devgn- Karisma Kapoor- Mukesh Khanna- Kulbhushan Kharbanda,nan,India,Hindi,movie,Businessman Rai Bahadur Laxmi Narayan lives a wealthy lifestyle in Bombay along with his wife- Lakshmi. Although they have been married for several years- they have no children. While on a ...,nan,nan,Action- Crime- Drama
tt0108109,Shatranj,http://www.imdb.com/title/tt0108109/,6.5,nan,nan,73,nan,1993,nan,nan,nan,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Aziz Sejawal,Sanjeev Duggal (screenplay)- Sanjeev Duggal (story)- Kader Khan (dialogue)- Yunus Sajawal (additional screenplay)- Yunus Sajawal (special comedy sequences),Jackie Shroff- Juhi Chawla- Mithun Chakraborty- Divya Bharti,nan,India,Hindi,movie,Dharamraj dislikes women and has told his younger brothers to stay away from them.,nan,nan,Comedy- Drama- Romance
tt0227496,Shreemaan Aashique,http://www.imdb.com/title/tt0227496/,4.3,nan,nan,66,nan,1993,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deepak Anand,Rumi Jaffery (dialogue)- Kamlesh Pandey,Rishi Kapoor- Urmila Matondkar- Bindu- Tiku Talsania,nan,India,Hindi,movie,Professor Vishwa Mitra (Anupam Kher) has made an organisation that persuades men not to marry because a woman makes the life of a man hell. Durshan Kumar (Rishi Kapoor) is also a member of ...,nan,nan,Comedy
tt0108144,Sir,http://www.imdb.com/title/tt0108144/,6.3,nan,nan,291,9060,1993,nan,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahesh Bhatt,Jay Dixit,Naseeruddin Shah- Pooja Bhatt- Atul Agnihotri- Paresh Rawal,nan,India,Hindi,movie,Bombay-based Professor Amar Verma lives a middle-class lifestyle with his wife- Shobha- and 6 year old son- Kunal. When a gang-war breaks out between Veljibhai and Chhapan Tikle alias Jimmy...,nan,Not Rated,Crime- Drama
