imdbID,title,url,imdbRating,rottenTomatoRating,metacriticRating,imdbVotes,duration,year,oscarNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,production,country,language,Type,Plot,BoxOffice,Rated,Genre
tt0315053,The Road Home,http://www.imdb.com/title/tt0315053/,nan,nan,nan,nan,nan,1999–,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Chris Muckley- Nelly,nan,USA,English,series,The series brough artists such as Destiny's Child- Blink 182- Papa Roach- Nelly- and Lenny Kravitz- back to their respective hometowns- where each artist gave a personal tour of all the places that influenced their musical careers.,nan,nan,Music
tt0046643,Shower of Stars,http://www.imdb.com/title/tt0046643/,7.5,nan,nan,50,3600,1954–1958,nan,nan,7,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,nan,nan,William Lundigan- Jack Benny- Art Gilmore,nan,USA,English,series,A CBS variety show that ran monthly from 1954-1958- broadcast in color. Stars appearing included Betty Grable- Mario Lanza- Jack Benny- Basil Rathbone- Fredric March- Shirley MacLaine and ...,nan,nan,Adventure- Drama- Family- Musical
tt0162103,Never Say Die,http://www.imdb.com/title/tt0162103/,nan,nan,nan,nan,1500,1970–,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Reginald Marsh- Patrick Newell- Noel Purcell- Teddy Green,nan,UK,English,series,nan,nan,nan,Comedy
tt4645278,Youth,http://www.imdb.com/title/tt4645278/,nan,nan,nan,nan,nan,2017–,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Ty Andre,nan,USA,English,series,A drama that centers around the lives of a group of teens situated in a small Suburban town in Long Island.,nan,TV-14,Drama
tt0298701,Ta loi ji kong wu,http://www.imdb.com/title/tt0298701/,8.5,nan,nan,32,2640,1989–,nan,nan,nan,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Stephen Chow,nan,Hong Kong,Cantonese,series,nan,nan,nan,Comedy- Drama
tt0305019,Jia ren you yue,http://www.imdb.com/title/tt0305019/,nan,nan,nan,nan,1800,2002,nan,nan,nan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antony Szeto,Trevor Morris,Guillaume Podrovnik- Teresa Lee,nan,nan,nan,series,Teresa Lee- a Hong Kong socialite- cooks for her socialite and movie star friends. On top of showing how she cooks- Teresa also imparts her knowledge on fashion- trends and etiquette.,nan,nan,Family
tt7947754,All Aboard the Yorkshire Express,http://www.imdb.com/title/tt7947754/,7.9,nan,nan,10,nan,2017–2018,nan,nan,nan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,UK,English,series,All Aboard the Yorkshire Express goes behind the scenes at the North Yorkshire Moors Railway; taking us back in time to the golden age of steam. This year they're celebrating their fiftieth...,nan,nan,Documentary
tt7488568,Jesus the Game Changer,http://www.imdb.com/title/tt7488568/,nan,nan,nan,nan,nan,2016–2017,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,Australia- USA,English,series,In this fresh and exciting new series Jesus the Game Changer- well-known Christian communicator Karl Faase takes an intellectual look at the evidence for Jesus' existence and his impact on the world.,nan,nan,History
tt8861764,The Boy Next Door,http://www.imdb.com/title/tt8861764/,7.4,nan,nan,52,nan,2017,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Woo-sik Choi,nan,South Korea,Korean,series,KyuTae and KiJae are two college students who just moved next to each other. They frequently keep meeting up and always feel awkward. At one point they find out they are both friends with ...,nan,nan,Comedy
tt5853176,The Good Fight,http://www.imdb.com/title/tt5853176/,8.3,nan,nan,18970,2700,2017–,nan,2,29,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Michelle King- Robert King- Phil Alden Robinson,Christine Baranski- Cush Jumbo- Delroy Lindo- Sarah Steele,nan,USA,English- Arabic- Italian- French,series,When Diane Lockhart's life savings are lost- she must start from scratch at a new firm.,nan,TV-MA,Crime- Drama
